parcelid,neighborhood,latitude,longitude
04908306,E910,35.2769835,-80.76209001
04911203,E910,35.2809402,-80.7620189
05148540,F119,35.29761895,-80.71244222
04505408,E509,35.28254522,-80.81365617
19103706,T110,35.17169542,-80.75008495
19103909,T110,35.16985164,-80.75438131
19303111,T311,35.17494016,-80.71587167
05325414,F313,35.28433625,-80.97587694
11335442,L311,35.22832201,-80.99145031
04116422,E123,35.29113956,-80.84066962
15707347,P703,35.18833229,-80.80672268
01946244,B917,35.41014132,-80.83292691
03111146,D122,35.31507532,-80.95762926
11110912,L131,35.22484535,-80.66052271
15712122,P710,35.18382157,-80.79951504
15718220,S511,35.17897223,-80.79293245
16301221,Q311,35.19012846,-80.76624716
16311422,S511,35.17034486,-80.78032162
04912410,E909,35.27544161,-80.74754714
04921152,E920,35.2817755,-80.73906107
04921154,E920,35.28226025,-80.73917482
18905408,S920,35.15922795,-80.77310688
18905442,S923,35.16126856,-80.7766559
18909302,S902,35.17114148,-80.7593876
10504160,K522,35.2898777,-80.70458709
01747224,B718,35.4129601,-80.87111926
02941702,C916,35.37988591,-80.78133985
19521229,T523,35.15049451,-80.65730989
13704424,N726,35.19712286,-80.66758421
19926189,T903,35.16559817,-80.99630512
06121402,G112,35.24666938,-80.9138441
02910227,C927,35.34358831,-80.72642518
16312335,Q312,35.17394122,-80.77172911
00939408,A935,35.4222392,-80.90434035
00939375,A935,35.42151203,-80.9007319
15106431,P110,35.19141155,-80.85157785
11316211,L301,35.21820083,-80.97844593
19926269,T903,35.16447012,-80.99625177
02929147,C939,35.38752919,-80.78038169
22723939,W744,35.10593594,-80.71413106
04529271,E525,35.28533546,-80.83026281
09902366,J913,35.24303511,-80.7710083
02929340,C939,35.38695493,-80.7833156
12903107,M912,35.21627853,-80.80665145
18302109,S321,35.16205072,-80.81166733
18308203,S327,35.1624416,-80.80249998
18317319,S340,35.1486595,-80.81840154
18319735,S320,35.14459608,-80.81526632
13108321,N110,35.2063692,-80.78324262
19906147,T915,35.11936538,-80.99573119
03509361,D516,35.28858261,-80.89224697
03504273,D516,35.29123476,-80.89786121
03516266,D524,35.29831267,-80.90261247
22914331,W935,35.05942077,-80.7911297
22914342,W935,35.06012605,-80.7926295
05120250,F123,35.2895204,-80.69496987
19936127,T916,35.14126069,-81.04539907
22543416,W522,35.07295025,-80.77821091
03302437,D313,35.31433505,-80.9364916
04111508,E120,35.29354738,-80.85205753
02919234,C906,35.37129388,-80.74041454
04922285,E922,35.28747023,-80.74912787
02535269,C519,35.33083982,-80.86909261
13515124,N502,35.18271148,-80.70960585
02535528,C519,35.33018807,-80.86749054
19502231,T512,35.14401901,-80.67608747
19905147,T932,35.10963315,-80.99493654
22303725,W361,35.03262192,-80.86621708
03707637,D723,35.32534037,-80.89033081
00110258,A141,35.48209937,-80.89527903
00910611,A903,35.42605717,-80.85771675
00915223,A913,35.43597332,-80.8985409
00917112,A912,35.44274646,-80.88975192
00919209,A921,35.41266887,-80.87713599
00922169,A921,35.41585529,-80.88010318
04706457,E715,35.30357642,-80.78835798
04708279,E718,35.28916995,-80.77598659
00924359,A930,35.43091822,-80.86307533
04728307,E713,35.29238401,-80.78614112
04734306,E716,35.30357108,-80.79511545
04523231,E501,35.29163369,-80.81747708
18915119,S924,35.15024724,-80.77129842
18708111,S710,35.15067489,-80.78580042
18709225,S720,35.15427043,-80.78155884
18710234,S710,35.15196923,-80.78198452
19303124,T311,35.17439161,-80.71588426
11335377,L311,35.22890902,-80.98955699
13936280,N927,35.19182431,-80.62190609
22111167,W121,35.07291091,-80.88545343
04116439,E123,35.29240021,-80.84223774
21704161,V908,35.06733385,-81.00258836
00934711,A905,35.42963127,-80.85231727
03111164,D122,35.31345284,-80.95841843
02517239,C520,35.33982942,-80.87043974
13533342,N503,35.1445511,-80.68802695
15713116,P714,35.18398938,-80.79062844
16106120,Q102,35.19323616,-80.77167474
04927103,E901,35.28324604,-80.73400186
04935114,E913,35.29756079,-80.73213098
04935180,E913,35.29509453,-80.72885273
04935187,E913,35.29427524,-80.72855278
10538380,K526,35.28758475,-80.68459219
00507260,A552,35.45944915,-80.88131276
05116432,F117,35.28598781,-80.71629948
05128125,F135,35.3224257,-80.70139112
05129307,F111,35.29553686,-80.72012386
20715147,U710,35.11354807,-80.86113779
20716187,U713,35.10574378,-80.86491626
20717212,U732,35.09823723,-80.86325205
20718152,U732,35.10740788,-80.86778489
20915335,U920,35.12421849,-80.81758382
05106617,F110,35.32908455,-80.70508448
00915467,A934,35.43642079,-80.89524336
05519254,F517,35.27098586,-80.95919867
15306316,P334,35.19421802,-80.82932993
15308111,P338,35.18861797,-80.82879106
05914308,F917,35.26045219,-80.93168323
01117435,B120,35.43394059,-80.82624348
00928136,A911,35.42496995,-80.88181902
19501527,T515,35.13950547,-80.67357573
00926247,A911,35.427649,-80.88630331
05911330,F901,35.24488686,-80.92775421
21729213,V703,35.07541167,-81.02452909
19935338,T916,35.13066802,-81.02022242
05530211,F512,35.25501236,-80.95173071
06301208,G305,35.26096652,-80.88552685
05513204,F508,35.2716803,-80.95059708
05526407,F512,35.24908404,-80.95624657
05528201,F512,35.25329918,-80.95441031
22314168,W325,35.03217027,-80.83667236
02760125,C761,35.35022625,-80.7894327
10518325,K526,35.28619542,-80.6884117
22309148,W337,35.03646239,-80.85500512
19925125,T908,35.17023788,-80.97622328
03315504,D302,35.3368428,-80.88254353
22101337,W123,35.08434326,-80.90998957
01922270,B921,35.40858596,-80.81556175
01922421,B921,35.4040042,-80.80613958
05131158,F111,35.29439933,-80.72398915
22903354,W960,35.01651639,-80.82488817
05132242,F111,35.29637028,-80.71638216
01311106,B301,35.4145824,-80.94127984
05144202,F115,35.30521904,-80.69517839
01117460,B120,35.43330202,-80.82628435
01325117,B313,35.3846739,-80.92593904
00927312,A901,35.43530345,-80.86459409
00338126,A324,35.48691565,-80.86824444
00338225,A324,35.49053788,-80.86791089
00537886,A551,35.45027429,-80.88383935
00544348,A520,35.44715597,-80.85041084
04543154,E523,35.30816294,-80.83632031
20905202,U920,35.13715905,-80.82462086
20931106,U916,35.09495983,-80.8494908
20931121,U916,35.09414265,-80.84783578
02716611,C737,35.35731171,-80.81278923
16705306,Q718,35.16828384,-80.89901872
16719210,U310,35.13831262,-80.90340022
16720211,U310,35.13744418,-80.89957074
01514418,B516,35.3849165,-80.90838395
16721309,Q715,35.14735094,-80.91554041
07511160,H510,35.25204002,-80.83971782
06501410,G517,35.23933736,-80.87766808
21733503,V724,35.08112916,-81.03146898
00713117,AP05,35.46026838,-80.84284973
18511137,S540,35.16315235,-80.79258819
01509105,B501,35.40590002,-80.89543435
10804250,K935,35.23322611,-80.7086328
10810369,K815,35.23604475,-80.67388511
01921363,B926,35.41280255,-80.81742006
01515220,B516,35.38464194,-80.9092805
01943741,B925,35.41510081,-80.81316373
02922138,C944,35.36988561,-80.75430848
15708330,P710,35.18343816,-80.80260257
01119138,B101,35.43789722,-80.82891556
06502216,G510,35.24329356,-80.88494424
01525511,B506,35.3547254,-80.87532467
01126131,B101,35.44314432,-80.80415199
01301606,B302,35.38018831,-80.92492199
01533226,B511,35.39158827,-80.88123843
01533361,B511,35.39063134,-80.8851195
01534326,B511,35.39828052,-80.88868209
21131647,V106,35.1080911,-80.7838016
06712703,G711,35.23340815,-80.89521804
06707108,G710,35.23236861,-80.88248152
12523441,M510,35.2103781,-80.83243442
19908610,T910,35.12137457,-81.01689978
19908625,T910,35.12222305,-81.02044298
19908649,T910,35.12005178,-81.02211751
19939114,T902,35.16876134,-80.99556708
19963271,T914,35.13160527,-80.99515619
19963303,T914,35.13295403,-80.99446601
20712303,U712,35.11128626,-80.88007762
09902486,J913,35.24394817,-80.77437139
20721222,U713,35.10523612,-80.86267724
15304115,P334,35.1967207,-80.83115667
22150277,W124,35.06491296,-80.8816541
02512541,C517,35.33443285,-80.850478
19901741,T937TH,35.10029134,-81.00559982
00928107,A921,35.42511178,-80.88135892
00943423,A926,35.43455352,-80.88596242
15308213,P338,35.18796961,-80.82776135
15506216,P534,35.19977637,-80.82281922
15506450,P534,35.19872686,-80.82320236
01116325,B120,35.43358141,-80.81228834
19341362,T314,35.16753282,-80.7142878
19345226,T320,35.15708993,-80.70437483
19346111,T317,35.1494345,-80.70644836
19521133,T503,35.15104332,-80.6671522
19353128,T346,35.14561008,-80.70727596
19514173,T509,35.14698458,-80.63804442
19342517,T323,35.16286726,-80.72936352
06130301,G101,35.24406478,-80.93103874
02763432,C747,35.34890177,-80.80280531
05542169,F505,35.26141351,-80.95813137
05703118,G310,35.26507689,-80.90089989
01922439,B921,35.40472784,-80.8070426
00751468,A733,35.48248512,-80.85242464
01301707,B302,35.38000098,-80.9261125
05137114,F111,35.29834551,-80.72051489
05138421,F115,35.29898154,-80.70314556
01106220,B101,35.45513653,-80.81699328
05148316,F119,35.29977112,-80.70800834
01116316,B120,35.43230539,-80.8130668
01117635,B120,35.43190477,-80.82781054
00926250,A911,35.42740638,-80.8856821
00929527,A926,35.43689768,-80.87290584
04541211,E517,35.30734449,-80.82459451
00748260,A740,35.45490546,-80.7817152
12911234,M910,35.20660693,-80.78837895
19505635,T527,35.16225912,-80.6589547
02124256,C102,35.40513471,-80.77572964
05903227,F919,35.2514744,-80.91168307
20910340,U920,35.13355184,-80.83124923
16503215,Q505,35.18675683,-80.73482053
20123396,U120,35.11573171,-80.98575677
21733417,V724,35.08176198,-81.03340782
21904611,V917,35.08776872,-80.97476545
10810337,K815,35.23659447,-80.67233957
06310211,G310,35.26396309,-80.89673003
01911617,B920TH,35.38258236,-80.83283736
21717457,V733,35.06380679,-81.04406146
01531106,B511,35.39546425,-80.87908606
01518303,B523,35.37842413,-80.90065928
19707311,T702,35.15157552,-80.6227763
19713113,T701,35.18179076,-80.60366518
19955313,T932,35.10445689,-81.00079866
20103306,U113,35.14076911,-80.94105723
20103426,U113,35.14118993,-80.9426214
21153207,V118,35.09700036,-80.80927951
23113202,X134,35.04708831,-80.76546156
19958205,T903,35.15812604,-80.98882065
21337309,V341,35.11935333,-80.77232352
00719254,A702,35.45211742,-80.78959315
00719255,A702,35.45230411,-80.78977324
00719349,A702,35.45305742,-80.79033111
05151120,F103,35.30058716,-80.67946108
06902203,G905,35.24856717,-80.86368632
00740245,A725,35.48724491,-80.83660966
04734426,E716,35.30483673,-80.7922792
05134143,F140,35.32248787,-80.70974271
13906365,N929,35.19177649,-80.63126079
05144210,F115,35.30477103,-80.69639671
02118331,C104,35.38785961,-80.80232978
21722417,V732,35.08872877,-81.03375824
06902817,G905,35.24651413,-80.86600941
20714212,U713,35.11566141,-80.86444482
20723312,U732,35.09914173,-80.86787638
17316144,R313,35.13454604,-80.87298723
10818870,K822,35.24696671,-80.70385327
11120720,L135,35.23095131,-80.64660297
20950122,U934,35.12182086,-80.85095523
21102129,V101,35.11862132,-80.78270611
01120614,B120,35.42974705,-80.83075111
21125204,V137,35.08988158,-80.80623235
21126413,V113,35.09610303,-80.78891037
01110421,B114,35.42873248,-80.76157338
01110435,B114,35.42673432,-80.76187747
01110562,B114,35.43030153,-80.76376226
17125159,R120,35.15100184,-80.84491858
20139433,U113,35.14214725,-80.94408996
20135507,U122,35.11681187,-80.97211509
20138113,U121,35.12299503,-80.9705999
02930432,C951,35.37447983,-80.76912924
09931126,J901,35.22354738,-80.73044827
21714446,V731,35.05296424,-81.02806146
21731215,V731,35.05297961,-81.03591178
11120136,L135,35.22653343,-80.64556034
21729342,V711,35.07505161,-81.02545966
11102428,L102,35.24678319,-80.6756426
05522542,F518,35.25813816,-80.96658206
05522561,F518,35.25755132,-80.96407861
10818361,K822,35.24203676,-80.70617229
10818418,K822,35.24291621,-80.7041964
04919142,E916,35.27834649,-80.74234045
05148242,F119,35.29783962,-80.70891019
07502914,H508,35.26410379,-80.84714603
07509754,H506,35.2502851,-80.84249852
17122919,R123,35.15057779,-80.86032279
17302524,R312,35.15223788,-80.87258551
01124118,B101,35.4379198,-80.81525614
17305621,R312,35.14706885,-80.87039603
01301210,B302,35.3828751,-80.92041429
17102251,R112,35.1700783,-80.86227397
17106113,R112,35.1708099,-80.87032207
17109134,R111,35.16515969,-80.851238
17317513,R312,35.13493077,-80.86873224
17116117,R123,35.16017986,-80.86366422
21102256,V180,35.11670972,-80.78256523
01943506,B925,35.41833426,-80.81499542
01513211,B524,35.38927796,-80.90409726
00728402,A745,35.47860968,-80.82153748
19916430,T904,35.14755322,-81.01027671
04302248,E330,35.30911204,-80.81891608
01925319,B902,35.42670624,-80.8098838
00754352,A744,35.46513704,-80.8167454
17316109,R313,35.13559682,-80.87245739
17316126,R313,35.13423704,-80.87196923
01911429,B909,35.38473183,-80.8248511
11120533,L135,35.23010733,-80.64878129
01937128,B916,35.40558218,-80.8198257
02760310,C740,35.34953292,-80.79253758
04311628,E389,35.30883353,-80.80350994
21723416,V732,35.09445374,-81.04073383
03105439,D105,35.293339,-80.96007261
11103817,L103,35.24164306,-80.67235936
21904343,V707,35.0928211,-80.96582093
01133391,B120,35.43216869,-80.81464835
21309874,V314,35.12936718,-80.76490591
01515306,B516,35.38315679,-80.90923135
21313364,V311,35.14211526,-80.74897432
10501340,K527,35.27425106,-80.73222234
00939555,A935,35.42378136,-80.90345841
10501556,K527,35.27496498,-80.73316048
21321135,V312,35.13583854,-80.75579972
16507230,Q510,35.18080671,-80.74649932
22903305,W960,35.01927128,-80.82700655
04922282,E922,35.28806746,-80.74897021
13515144,N502,35.18222599,-80.70594459
00906162,A908,35.40869867,-80.88438274
00906176,A908,35.40846618,-80.881978
01909261,B916,35.40422756,-80.82820108
01927519,B916,35.40612826,-80.82360911
01927158,B916,35.40316021,-80.82473467
00719413,A702,35.45229663,-80.78867285
00719446,A704,35.45233717,-80.78546304
08314525,I306TH,35.23577405,-80.8068234
00740232,A725,35.48523914,-80.83533601
04728218,E713,35.29304739,-80.78783321
21159416,V129,35.10369046,-80.80283033
05128203,F135,35.32612996,-80.69873968
05138452,F115,35.29702897,-80.70230193
21306144,V328,35.11670551,-80.77758712
20142724,U122,35.12013459,-80.9721411
20147641,U125,35.15105205,-80.96053295
20502337,U502,35.08977349,-80.89430479
22324333,W363,35.07021081,-80.83585193
21732113,V705,35.08221298,-81.04772701
21932921,V917,35.09469108,-80.97553251
21904502,V917,35.08837702,-80.97276754
19916219,T904,35.14357894,-81.01221434
19954171,T935,35.14780119,-80.97928846
21722301,V732,35.09067326,-81.03005231
06903563,G911,35.24911231,-80.85989944
06905308,G905,35.25026184,-80.8640486
06906257,G908,35.25609613,-80.86170971
06916437,G907,35.26539689,-80.86254865
05320220,F927,35.26851142,-80.98187236
05320271,F927,35.26769053,-80.98231525
07111208,G905,35.24570726,-80.86737404
21932166,V917,35.09563098,-80.98514427
21933139,V917,35.09456559,-80.9833167
20946320,U919,35.10141587,-80.85303319
20947114,U921,35.09737352,-80.85860321
20949328,U921,35.09559822,-80.85546742
01110605,B114,35.43166376,-80.76459558
11120255,L135,35.23383238,-80.65107032
20135334,U122,35.11891959,-80.96976527
11113149,L139,35.22243135,-80.67208277
20139218,U113,35.14610033,-80.94601847
21714615,V731,35.05043538,-81.03247651
21731201,V731,35.05122205,-81.03736998
21104212,V150,35.11658455,-80.78513492
22917413,W968,35.04868789,-80.78051146
11113308,L139,35.21940182,-80.67124657
10818425,K822,35.2436648,-80.70540091
11113228,L137,35.22123944,-80.68116287
01706422,B703,35.38157663,-80.83484099
01120789,B120,35.42467173,-80.83126625
02906668,C909,35.34192659,-80.70505115
07502403,H508,35.26446349,-80.85121982
13906356,N929,35.18931654,-80.6311232
01117503,B120,35.43337232,-80.82154004
07701310,H511,35.27027183,-80.85014724
05922562,F928,35.26893579,-80.93652289
01120763,B120,35.4254331,-80.82933279
00942218,A930,35.43249212,-80.85478947
00942227,A930,35.43309322,-80.85690919
00943371,A926,35.43256128,-80.8873947
01316338,B312,35.40752902,-80.93658013
17314105,R311,35.13576498,-80.86178394
17111602,R112,35.16367953,-80.86191536
17320212,R312,35.13133692,-80.87164087
01943208,B925,35.41724443,-80.81527103
11120601,L135,35.23087651,-80.64832673
04105125,E101,35.28281973,-80.855173
11307438,L311,35.23172246,-81.00345687
21703270,V712,35.07155623,-81.00633982
11121406,L135,35.23320486,-80.6473485
01937228,B916,35.40487289,-80.81935264
07814205,H301,35.23599525,-80.85068521
01943634,B925,35.42241827,-80.81399764
10808506,K822,35.24333464,-80.696915
11121535,L141,35.23346066,-80.64341351
12904161,M911,35.21722972,-80.79709838
02763168,C701,35.34931593,-80.80640221
04305833,E320,35.31213138,-80.82807802
21344326,V324,35.10509163,-80.77396695
11103836,L103,35.24220189,-80.6728236
08117304,J513,35.22109719,-80.81159663
05509622,F522,35.28248123,-80.95813531
21347111,V324,35.10699375,-80.77083591
21348528,V311,35.14230834,-80.7543758
21513231,V512,35.12663304,-80.67025597
21518221,V505,35.12367228,-80.69010925
21519233,V503,35.1228729,-80.6786682
21724111,V701,35.08789819,-81.0074927
01133112,B120,35.43896138,-80.8216236
21309609,V302,35.13252325,-80.76671282
21309701,V314,35.13185747,-80.76367781
21309807,V314,35.13274573,-80.76439893
21310627,V310,35.13676678,-80.76304226
21315107,V312,35.13739252,-80.74492454
21907638,V911,35.09141271,-80.98877916
22508217,W517,35.08560654,-80.79921725
21327316,V313,35.12569004,-80.73371018
02535247,C519,35.32852762,-80.86953125
00711214,A732,35.47478969,-80.82709058
17516513,P342,35.17409946,-80.84155789
17701106,R720,35.16142681,-80.83310413
20946613,U921,35.10221656,-80.85637942
14327602,O303,35.18726058,-80.91668351
11103644,L107,35.24824731,-80.66962009
21904732,V917,35.08939869,-80.96610576
03504279,D516,35.2921337,-80.89782502
11335373,L311,35.22969169,-80.98980118
22903527,W959,35.01961897,-80.82945149
01311108,B301,35.41528635,-80.94136928
01120215,B120,35.42268393,-80.83552252
05109115,AP07,35.33904824,-80.6999143
19919717,T903,35.15483972,-80.97846425
21910256,V915,35.07117972,-81.0002008
20906301,U930,35.14037302,-80.8317812
21924323,V909,35.10752444,-80.97438934
22104127,W104,35.08111684,-80.9001419
22104302,W104,35.0794881,-80.89740034
22122318,W115,35.08389695,-80.8632928
22124212,W110,35.07016789,-80.86390796
22128132,W109,35.07748737,-80.86053781
22129121,W109,35.07890246,-80.84828623
01939224,B917,35.40843912,-80.82153866
06301204,G305,35.2614778,-80.88473525
13927634,N913,35.19396234,-80.58611548
05325551,F313,35.28951467,-80.98168697
11122208,L141,35.23511151,-80.63920888
01945635,B925,35.4198689,-80.82003564
10515622,K514,35.27413583,-80.6925876
